ZipCode,County,Month,Year,CustomerClass,TotalkWh,TotalGWh
90745,Los Angeles County,1,2015,Residential,7220159.0,7.220159
90745,Los Angeles County,1,2015,Commercial,10221713.0,10.221713
90746,Los Angeles County,1,2015,Residential,4809112.0,4.809112
90746,Los Angeles County,1,2015,Commercial,8885561.0,8.885561
90755,Los Angeles County,1,2015,Residential,1839037.0,1.839037
90755,Los Angeles County,1,2015,Commercial,5422525.0,5.422525
90801,Los Angeles County,1,2015,Agricultural,2199888.0,2.199888
90802,Los Angeles County,1,2015,Residential,6548407.0,6.548407
90802,Los Angeles County,1,2015,Commercial,13252608.0,13.252608
90803,Los Angeles County,1,2015,Residential,8300063.0,8.300063
90803,Los Angeles County,1,2015,Commercial,5073788.0,5.073788
90804,Los Angeles County,1,2015,Residential,5341358.0,5.341358
90804,Los Angeles County,1,2015,Commercial,4977428.0,4.977428
90805,Los Angeles County,1,2015,Residential,12136222.0,12.136222
90805,Los Angeles County,1,2015,Commercial,7537588.0,7.537588
90806,Los Angeles County,1,2015,Residential,5008730.0,5.00873
90806,Los Angeles County,1,2015,Commercial,6059038.0,6.059038
90807,Los Angeles County,1,2015,Residential,6104285.0,6.104285
90807,Los Angeles County,1,2015,Commercial,6377353.0,6.377353
90808,Los Angeles County,1,2015,Residential,8315473.0,8.315473
90808,Los Angeles County,1,2015,Commercial,5225146.0,5.225146
90808,Los Angeles County,1,2015,Agricultural,1810123.0,1.810123
90810,Los Angeles County,1,2015,Residential,4290182.0,4.290182
90810,Los Angeles County,1,2015,Commercial,8484369.0,8.484369
90810,Los Angeles County,1,2015,Industrial,338153948.0,338.153948
90813,Los Angeles County,1,2015,Residential,5752180.0,5.75218
90813,Los Angeles County,1,2015,Commercial,8644727.0,8.644727
90814,Los Angeles County,1,2015,Residential,4123661.0,4.123661
90814,Los Angeles County,1,2015,Commercial,1112260.0,1.11226
90815,Los Angeles County,1,2015,Residential,8506192.0,8.506192
90815,Los Angeles County,1,2015,Commercial,5944107.0,5.944107
91001,Los Angeles County,1,2015,Residential,8442652.0,8.442652
91001,Los Angeles County,1,2015,Commercial,2407918.0,2.407918
91001,Los Angeles County,1,2015,Agricultural,1422724.0,1.422724
91006,Los Angeles County,1,2015,Residential,6939325.0,6.939325
91006,Los Angeles County,1,2015,Commercial,5101638.0,5.101638
91007,Los Angeles County,1,2015,Residential,6432899.0,6.432899
91007,Los Angeles County,1,2015,Commercial,6180410.0,6.18041
91008,Los Angeles County,1,2015,Residential,569281.0,0.569281
91010,Los Angeles County,1,2015,Residential,3789718.0,3.789718
91010,Los Angeles County,1,2015,Commercial,3874479.0,3.874479
91011,Los Angeles County,1,2015,Residential,7500270.0,7.50027
91011,Los Angeles County,1,2015,Commercial,2661072.0,2.661072
91011,Los Angeles County,1,2015,Agricultural,1059621.0,1.059621
91016,Los Angeles County,1,2015,Residential,7453778.0,7.453778
91016,Los Angeles County,1,2015,Commercial,9071763.0,9.071763
91020,Los Angeles County,1,2015,Residential,1049015.0,1.049015
91020,Los Angeles County,1,2015,Commercial,180612.0,0.180612
91023,Los Angeles County,1,2015,Commercial,2756396.0,2.756396
91024,Los Angeles County,1,2015,Residential,2906315.0,2.906315
91024,Los Angeles County,1,2015,Commercial,677104.0,0.677104
91030,Los Angeles County,1,2015,Residential,5188468.0,5.188468
